mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
57800,Volkswagen,up!,1,0,0,7450,60.0,2018,Volkswagenup!
12450,Volkswagen,up!,1,0,0,7490,60.0,2018,Volkswagenup!
95000,Skoda,Fabia,0,0,0,7500,90.0,2018,SkodaFabia
27400,Volkswagen,up!,1,0,0,7790,60.0,2018,Volkswagenup!
18550,Volkswagen,up!,1,0,0,7790,60.0,2018,Volkswagenup!
16080,Volkswagen,up!,1,0,0,7790,60.0,2018,Volkswagenup!
18799,Volkswagen,up!,1,0,0,7790,60.0,2018,Volkswagenup!
20900,Ford,Kuga,0,1,0,28150,179.0,2019,FordKuga
25000,Volkswagen,Tiguan,0,1,0,29990,150.0,2019,VolkswagenTiguan
10,Opel,Corsa,1,0,3,16600,75.0,2020,OpelCorsa
18250,Ford,EcoSport,1,0,0,16990,101.0,2020,FordEcoSport
9902,Opel,Corsa,1,1,1,17990,101.0,2020,OpelCorsa
20,Skoda,Fabia,1,0,3,18590,110.0,2020,SkodaFabia
21500,Volkswagen,Golf Sportsvan,1,0,0,18994,131.0,2020,VolkswagenGolf Sportsvan
20,Opel,Corsa,1,0,3,13490,75.0,2021,OpelCorsa
10,Skoda,Fabia,1,0,3,13577,80.0,2021,SkodaFabia
10,Opel,Corsa,1,0,3,13588,75.0,2021,OpelCorsa
10,Opel,Corsa,1,0,3,13688,75.0,2021,OpelCorsa
100,Renault,Twingo,1,0,3,13870,65.0,2021,RenaultTwingo
10000,Volkswagen,up!,1,0,0,13888,65.0,2021,Volkswagenup!
2500,Volkswagen,up!,1,0,1,13890,65.0,2021,Volkswagenup!
10,Skoda,Fabia,1,0,2,13890,95.0,2021,SkodaFabia
10,Skoda,Fabia,1,0,2,13890,95.0,2021,SkodaFabia
10,Skoda,Fabia,1,0,2,13890,95.0,2021,SkodaFabia
10,Skoda,Fabia,1,0,2,13890,95.0,2021,SkodaFabia
128000,Volkswagen,Polo,1,1,0,9400,179.0,2011,VolkswagenPolo
112800,Volkswagen,Passat Variant,1,1,0,9490,122.0,2011,VolkswagenPassat Variant
99000,Volkswagen,Touran,0,0,0,9500,140.0,2011,VolkswagenTouran
62000,Volkswagen,Golf Plus,1,0,0,9500,122.0,2011,VolkswagenGolf Plus
144000,Volkswagen,Tiguan,0,0,0,9700,140.0,2011,VolkswagenTiguan
91490,Volkswagen,Tiguan,1,0,0,9750,160.0,2011,VolkswagenTiguan
79000,Ford,Transit,0,0,0,9890,86.0,2011,FordTransit
206000,Volkswagen,Sharan,0,1,0,9900,140.0,2011,VolkswagenSharan
127000,Volkswagen,Sharan,1,0,0,9950,150.0,2011,VolkswagenSharan
166000,Volkswagen,Golf,0,0,0,11500,140.0,2012,VolkswagenGolf
117312,Volkswagen,Tiguan,0,1,0,11800,140.0,2012,VolkswagenTiguan
183000,Volkswagen,Sharan,0,1,0,11900,140.0,2012,VolkswagenSharan
139000,Volkswagen,Tiguan,0,0,0,11998,140.0,2012,VolkswagenTiguan
47100,Skoda,Yeti,1,1,0,11590,105.0,2013,SkodaYeti
85000,Volkswagen,Tiguan,1,0,0,11880,160.0,2013,VolkswagenTiguan
209000,Ford,S-Max,0,1,0,11950,140.0,2013,FordS-Max
78500,Volkswagen,Golf,0,0,0,11950,105.0,2013,VolkswagenGolf
158000,Volkswagen,Caddy,0,1,0,11970,102.0,2013,VolkswagenCaddy
98000,Volkswagen,Tiguan,1,0,0,11975,160.0,2013,VolkswagenTiguan
91900,Volkswagen,Golf,0,0,0,11980,150.0,2013,VolkswagenGolf
135000,Volkswagen,Tiguan,0,0,0,11990,140.0,2013,VolkswagenTiguan
163000,Volkswagen,Golf,0,0,0,11990,184.0,2013,VolkswagenGolf
63100,Opel,Mokka,0,0,0,11950,131.0,2014,OpelMokka
89000,Ford,Kuga,1,0,0,11950,150.0,2014,FordKuga
100000,Volkswagen,Golf,1,0,0,11970,110.0,2014,VolkswagenGolf
13700,Renault,Captur,1,1,0,11990,120.0,2014,RenaultCaptur
76520,Volkswagen,Golf,1,1,0,11990,105.0,2014,VolkswagenGolf
54150,Volkswagen,Golf,1,0,0,11990,105.0,2014,VolkswagenGolf
44978,Volkswagen,Polo,1,1,0,11999,110.0,2014,VolkswagenPolo
85000,Ford,S-Max,0,0,0,12480,140.0,2014,FordS-Max
127000,Skoda,Octavia,1,1,0,12480,140.0,2014,SkodaOctavia
141000,Skoda,Yeti,0,1,0,12490,140.0,2014,SkodaYeti
92500,Volkswagen,Tiguan,0,0,0,13000,150.0,2015,VolkswagenTiguan
129000,Volkswagen,Caddy,0,0,0,13100,140.0,2015,VolkswagenCaddy
70227,Opel,Mokka,1,1,0,13400,140.0,2015,OpelMokka
70500,Opel,Mokka,1,1,0,13440,140.0,2015,OpelMokka
74000,Volkswagen,Golf,1,0,0,13490,125.0,2015,VolkswagenGolf
74700,Skoda,Octavia,1,0,0,13490,140.0,2015,SkodaOctavia
183000,Volkswagen,Passat Variant,0,1,0,13600,190.0,2015,VolkswagenPassat Variant
36000,Skoda,Octavia,1,1,0,13690,110.0,2015,SkodaOctavia
58750,Ford,Kuga,1,0,0,13880,150.0,2015,FordKuga
13495,Volkswagen,up!,1,0,0,11690,90.0,2016,Volkswagenup!
19950,Ford,B-Max,1,1,0,11890,105.0,2016,FordB-Max
139000,Volkswagen,Golf,0,0,0,11900,150.0,2016,VolkswagenGolf
90400,Opel,Astra,0,0,0,11900,136.0,2016,OpelAstra
98900,Volkswagen,Golf,1,0,0,11950,125.0,2016,VolkswagenGolf
67500,Opel,Astra,1,0,0,11950,150.0,2016,OpelAstra
34000,Opel,Zafira Tourer,0,0,0,11980,120.0,2016,OpelZafira Tourer
129200,Opel,Astra,0,1,0,9750,136.0,2017,OpelAstra
37000,Opel,Adam,1,0,0,9900,101.0,2017,OpelAdam
112920,Ford,Focus,0,0,0,9900,120.0,2017,FordFocus
32100,Opel,Corsa,1,0,0,9930,101.0,2017,OpelCorsa
80550,Volkswagen,Polo,0,0,0,9950,90.0,2017,VolkswagenPolo
99750,Ford,Focus,0,0,0,9950,120.0,2017,FordFocus
127600,Opel,Zafira,0,0,0,9980,135.0,2017,OpelZafira
93600,Opel,Astra,0,0,0,9980,136.0,2017,OpelAstra
98700,Opel,Astra,0,0,0,9980,110.0,2017,OpelAstra
42898,Ford,Focus,0,0,0,9990,95.0,2017,FordFocus
46633,Volkswagen,up!,1,1,0,9990,75.0,2017,Volkswagenup!
134000,Opel,Astra,0,0,0,9999,110.0,2018,OpelAstra
26000,Skoda,Fabia,1,0,0,10000,95.0,2018,SkodaFabia
23620,Opel,Corsa,0,0,0,10111,75.0,2018,OpelCorsa
134363,Renault,Megane,0,1,0,10115,110.0,2018,RenaultMegane
23422,Opel,Corsa,1,0,0,10290,90.0,2018,OpelCorsa
19000,Volkswagen,up!,1,0,0,10440,60.0,2018,Volkswagenup!
110000,Opel,Zafira,0,1,0,8480,170.0,2019,OpelZafira
16200,Ford,Ka/Ka+,1,0,0,9500,71.0,2019,FordKa/Ka+
42600,Opel,Corsa,1,0,0,9990,90.0,2019,OpelCorsa
53600,Opel,Corsa,1,0,0,9990,90.0,2019,OpelCorsa
58000,Opel,Corsa,1,0,0,9990,90.0,2019,OpelCorsa
15700,Ford,Focus,0,0,2,20980,150.0,2020,FordFocus
7750,Volkswagen,Caddy,0,0,0,20999,102.0,2020,VolkswagenCaddy
16500,Skoda,Octavia,1,0,0,21440,150.0,2020,SkodaOctavia
9643,Volkswagen,Golf,1,0,0,21440,150.0,2020,VolkswagenGolf
16300,Ford,Focus,1,0,2,21480,125.0,2020,FordFocus
13800,Skoda,Octavia,1,0,0,21480,150.0,2020,SkodaOctavia
1152,Ford,Focus,1,0,2,21580,125.0,2020,FordFocus
180,Ford,Fiesta,1,1,2,21980,125.0,2020,FordFiesta
2430,Ford,Puma,2,0,2,21980,125.0,2020,FordPuma
10,Skoda,Octavia,1,0,1,22470,150.0,2020,SkodaOctavia
10,Skoda,Octavia,1,0,1,22470,150.0,2020,SkodaOctavia
13795,Ford,Puma,2,0,2,22480,155.0,2020,FordPuma
2180,Ford,Focus,0,1,2,22680,120.0,2020,FordFocus
0,Skoda,Fabia,1,0,3,15690,95.0,2021,SkodaFabia
9,Skoda,Fabia,1,1,2,15690,95.0,2021,SkodaFabia
75,Skoda,Fabia,1,0,3,15690,95.0,2021,SkodaFabia
10,Skoda,Fabia,1,0,3,15730,95.0,2021,SkodaFabia
50,Skoda,Fabia,1,0,3,15790,60.0,2021,SkodaFabia
50,Skoda,Fabia,1,0,3,15850,95.0,2021,SkodaFabia
1060,Skoda,Fabia,1,0,2,15945,95.0,2021,SkodaFabia
1050,Skoda,Fabia,1,0,2,15945,95.0,2021,SkodaFabia
50,Skoda,Fabia,1,0,1,15960,95.0,2021,SkodaFabia
0,Skoda,Fabia,1,0,3,15990,95.0,2021,SkodaFabia
78000,Volkswagen,Golf,1,1,0,11999,160.0,2011,VolkswagenGolf
141000,Ford,S-Max,0,0,0,11999,140.0,2011,FordS-Max
78763,Volkswagen,Sharan,1,0,0,13840,150.0,2011,VolkswagenSharan
87500,Opel,Insignia,1,0,0,10950,179.0,2012,OpelInsignia
96355,Volkswagen,Touran,0,0,0,10990,105.0,2012,VolkswagenTouran
138565,Ford,Kuga,0,0,0,10999,140.0,2012,FordKuga
249374,Volkswagen,Sharan,0,0,0,10999,140.0,2012,VolkswagenSharan
115081,Opel,Insignia,1,1,0,11490,250.0,2012,OpelInsignia
116297,Volkswagen,Touran,1,0,0,11497,140.0,2012,VolkswagenTouran
82683,Volkswagen,Polo,1,0,0,12099,140.0,2013,VolkswagenPolo
100500,Skoda,Superb,0,1,0,12490,140.0,2013,SkodaSuperb
112850,Volkswagen,Passat Variant,1,0,0,12690,211.0,2013,VolkswagenPassat Variant
9790,Volkswagen,up!,2,1,0,12730,82.0,2013,Volkswagenup!
65008,Volkswagen,Golf,1,1,0,12769,140.0,2013,VolkswagenGolf
45135,Opel,Insignia,0,0,0,12899,160.0,2013,OpelInsignia
94872,Skoda,Octavia,1,0,0,12900,140.0,2013,SkodaOctavia
66787,Skoda,Octavia,0,1,0,12990,140.0,2013,SkodaOctavia
98060,Volkswagen,Passat Variant,1,0,0,12990,160.0,2013,VolkswagenPassat Variant
100000,Volkswagen,Golf Variant,0,1,0,12990,150.0,2013,VolkswagenGolf Variant
78568,Volkswagen,Golf,1,0,0,11975,150.0,2014,VolkswagenGolf
80900,Opel,Zafira,0,0,0,11980,110.0,2014,OpelZafira
81860,Ford,Kuga,1,0,0,11980,150.0,2014,FordKuga
33864,Ford,C-Max,1,0,0,11980,125.0,2014,FordC-Max
109000,Skoda,Octavia,0,0,0,11990,150.0,2014,SkodaOctavia
17791,Volkswagen,Golf Plus,1,0,0,11990,105.0,2014,VolkswagenGolf Plus
51000,Skoda,Octavia,1,1,0,11990,140.0,2014,SkodaOctavia
94714,Opel,Zafira,0,0,0,11999,136.0,2014,OpelZafira
98856,Volkswagen,Golf,0,1,0,11999,110.0,2014,VolkswagenGolf
40000,Ford,Focus,1,0,0,12000,125.0,2014,FordFocus
79026,Volkswagen,Golf,0,0,0,11830,110.0,2015,VolkswagenGolf
71345,Skoda,Rapid/Spaceback,1,1,0,11860,122.0,2015,SkodaRapid/Spaceback
68390,Ford,Focus,1,0,0,11900,150.0,2015,FordFocus
46920,Volkswagen,Polo,1,0,0,11900,110.0,2015,VolkswagenPolo
132900,Opel,Insignia,0,0,0,11950,136.0,2015,OpelInsignia
49950,Opel,Astra,1,0,0,11980,140.0,2015,OpelAstra
55200,Skoda,Fabia,1,1,0,11990,110.0,2015,SkodaFabia
78000,Skoda,Yeti,0,0,0,11990,110.0,2015,SkodaYeti
80700,Volkswagen,Golf,1,0,0,11990,125.0,2015,VolkswagenGolf
129472,Ford,Kuga,0,0,0,11990,150.0,2015,FordKuga
91710,Volkswagen,Golf Sportsvan,0,0,0,11990,150.0,2015,VolkswagenGolf Sportsvan
37600,Skoda,Fabia,1,0,0,10349,90.0,2016,SkodaFabia
45328,Volkswagen,up!,1,0,0,10370,75.0,2016,Volkswagenup!
106137,Ford,Focus,1,0,0,10440,150.0,2016,FordFocus
61200,Ford,B-Max,1,1,0,10450,105.0,2016,FordB-Max
70191,Skoda,Rapid/Spaceback,0,0,0,10480,116.0,2016,SkodaRapid/Spaceback
89480,Skoda,Fabia,0,0,0,10480,90.0,2016,SkodaFabia
49000,Ford,Focus,1,0,0,10490,125.0,2016,FordFocus
44576,Skoda,Fabia,1,0,0,10490,90.0,2016,SkodaFabia
66802,Ford,Focus,1,0,0,9740,101.0,2017,FordFocus
118000,Opel,Astra,0,0,0,9775,110.0,2017,OpelAstra
13200,Skoda,Fabia,1,0,0,9790,60.0,2017,SkodaFabia
41440,Ford,Fiesta,1,0,0,9790,71.0,2017,FordFiesta
59853,Ford,Fiesta,0,0,0,9790,86.0,2017,FordFiesta
76978,Volkswagen,Polo,1,0,0,9830,60.0,2017,VolkswagenPolo
42015,Volkswagen,Polo,1,0,1,9870,60.0,2017,VolkswagenPolo
12804,Opel,Corsa,1,0,0,9890,69.0,2017,OpelCorsa
14600,Opel,Corsa,1,0,0,9890,90.0,2017,OpelCorsa
21210,Opel,Corsa,1,0,0,9890,69.0,2017,OpelCorsa
62403,Volkswagen,Caddy,0,0,0,9900,75.0,2017,VolkswagenCaddy
43065,Ford,Fiesta,0,0,0,9840,86.0,2018,FordFiesta
78114,Ford,Focus,0,0,0,9840,120.0,2018,FordFocus
22963,Volkswagen,Polo,1,0,0,9850,65.0,2018,VolkswagenPolo
115736,Opel,Astra,0,0,0,9860,110.0,2018,OpelAstra
74157,Ford,Focus,0,0,0,9890,120.0,2018,FordFocus
6149,Renault,Twingo,1,0,0,9895,90.0,2018,RenaultTwingo
27888,Skoda,Fabia,1,0,0,9900,75.0,2018,SkodaFabia
18587,Skoda,Fabia,1,0,0,9930,60.0,2018,SkodaFabia
14263,Opel,Corsa,1,0,0,9970,90.0,2018,OpelCorsa
25908,Opel,Corsa,1,0,0,9975,90.0,2018,OpelCorsa
37083,Renault,Twingo,1,0,0,9990,71.0,2018,RenaultTwingo
3800,Opel,Adam,1,0,0,9990,69.0,2018,OpelAdam
22500,Opel,Adam,1,0,0,9990,69.0,2018,OpelAdam
17939,Skoda,Fabia,1,0,0,9600,60.0,2019,SkodaFabia
28290,Ford,Fiesta,1,0,0,9640,71.0,2019,FordFiesta
25590,Renault,Clio,1,0,0,9790,76.0,2019,RenaultClio
19000,Opel,Corsa,1,0,0,9800,101.0,2019,OpelCorsa
26200,Opel,Corsa,1,0,0,9950,90.0,2019,OpelCorsa
18275,Opel,Adam,1,0,0,9970,69.0,2019,OpelAdam
19276,Opel,Corsa,1,0,0,9980,69.0,2019,OpelCorsa
14484,Opel,Corsa,1,0,0,9980,90.0,2019,OpelCorsa
8490,Opel,Karl,1,0,0,9990,73.0,2019,OpelKarl
17640,Skoda,Fabia,1,0,0,9990,75.0,2019,SkodaFabia
18754,Renault,Clio,1,0,0,9990,76.0,2019,RenaultClio
7625,Opel,Adam,1,0,0,9990,69.0,2019,OpelAdam
6500,Renault,Twingo,1,0,1,9995,92.0,2019,RenaultTwingo
17445,Ford,S-Max,0,1,2,33650,190.0,2020,FordS-Max
1,Opel,Corsa,1,0,3,12400,75.0,2021,OpelCorsa
1,Opel,Corsa,1,0,3,12400,75.0,2021,OpelCorsa
10,Opel,Corsa,1,0,3,12488,75.0,2021,OpelCorsa
94000,Opel,Corsa,1,0,0,4800,87.0,2011,OpelCorsa
76226,Renault,Kangoo,1,1,0,4850,106.0,2011,RenaultKangoo
195100,Skoda,Yeti,1,0,0,4850,105.0,2011,SkodaYeti
76752,Skoda,Fabia,1,0,0,4850,60.0,2011,SkodaFabia
165000,Opel,Meriva,1,0,0,4880,120.0,2011,OpelMeriva
170042,Skoda,Yeti,1,0,0,4890,105.0,2011,SkodaYeti
125000,Volkswagen,Golf,1,0,0,4899,105.0,2011,VolkswagenGolf
165491,Ford,Transit,0,0,0,4900,116.0,2011,FordTransit
148000,Renault,Megane,1,0,0,4900,131.0,2011,RenaultMegane
223388,Volkswagen,Passat Variant,0,0,0,4900,140.0,2011,VolkswagenPassat Variant
104000,Volkswagen,Polo,1,0,0,4900,60.0,2011,VolkswagenPolo
105400,Opel,Corsa,1,0,0,4900,87.0,2011,OpelCorsa
297000,Skoda,Yeti,0,1,0,4900,140.0,2011,SkodaYeti
177000,Volkswagen,Golf,0,0,0,5750,105.0,2012,VolkswagenGolf
180000,Opel,Astra,0,0,0,5750,165.0,2012,OpelAstra
222295,Ford,Focus,0,0,0,5750,140.0,2012,FordFocus
96137,Ford,Focus,0,0,0,5780,95.0,2012,FordFocus
83073,Volkswagen,up!,1,0,0,5790,75.0,2012,Volkswagenup!
47965,Renault,Clio,1,0,0,5800,75.0,2012,RenaultClio
127950,Ford,C-Max,1,0,0,5800,105.0,2012,FordC-Max
140000,Opel,Astra,0,0,0,5800,131.0,2012,OpelAstra
53000,Volkswagen,up!,1,0,0,5800,60.0,2012,Volkswagenup!
154274,Skoda,Octavia,0,0,0,6150,105.0,2013,SkodaOctavia
134000,Ford,Fiesta,0,0,0,6150,95.0,2013,FordFiesta
175000,Volkswagen,Touran,1,0,0,6199,105.0,2013,VolkswagenTouran
166294,Opel,Insignia,0,0,0,6200,131.0,2013,OpelInsignia
293000,Volkswagen,Touran,0,1,0,6200,105.0,2013,VolkswagenTouran
72109,Ford,Fiesta,1,0,0,6222,122.98918918918919,2013,FordFiesta
86000,Opel,Corsa,0,0,0,6249,75.0,2013,OpelCorsa
105000,Skoda,Fabia,1,0,0,6250,86.0,2013,SkodaFabia
57200,Opel,Corsa,1,0,0,6250,69.0,2013,OpelCorsa
99995,Opel,Meriva,1,0,0,6280,120.0,2013,OpelMeriva
48547,Skoda,Citigo,1,0,0,6290,75.0,2013,SkodaCitigo
194000,Volkswagen,Passat Variant,0,0,0,6299,105.0,2013,VolkswagenPassat Variant
54317,Volkswagen,up!,1,0,0,6776,60.0,2014,Volkswagenup!
89278,Ford,Focus,1,0,0,6790,101.0,2014,FordFocus
49871,Volkswagen,up!,1,0,0,6795,60.0,2014,Volkswagenup!
86000,Opel,Adam,1,0,0,6798,87.0,2014,OpelAdam
99250,Opel,Astra,0,0,0,6850,110.0,2014,OpelAstra
35359,Ford,Fiesta,1,0,0,6850,60.0,2014,FordFiesta
240000,Skoda,Octavia,1,0,0,6898,140.0,2014,SkodaOctavia
299890,Ford,Transit,0,0,0,7128,125.0,2015,FordTransit
89960,Opel,Corsa,1,1,0,7200,90.0,2015,OpelCorsa
28000,Opel,Karl,1,0,0,7200,75.0,2015,OpelKarl
68000,Renault,Clio,0,0,0,7200,75.0,2015,RenaultClio
61000,Skoda,Citigo,1,0,0,7250,75.0,2015,SkodaCitigo
46900,Renault,Twingo,1,0,0,7250,71.0,2015,RenaultTwingo
46900,Renault,Twingo,1,0,0,7250,71.0,2015,RenaultTwingo
114850,Skoda,Fabia,1,0,0,7280,75.0,2015,SkodaFabia
121249,Renault,Megane,0,0,0,7290,110.0,2015,RenaultMegane
75000,Opel,Meriva,0,0,0,7300,110.0,2015,OpelMeriva
47670,Opel,Corsa,1,0,0,6980,69.0,2016,OpelCorsa
41000,Renault,Clio,1,0,0,6990,73.0,2016,RenaultClio
56000,Volkswagen,up!,1,0,0,6990,75.0,2016,Volkswagenup!
162284,Opel,Astra,0,0,0,6990,95.0,2016,OpelAstra
65856,Volkswagen,up!,1,0,0,6990,60.0,2016,Volkswagenup!
53000,Volkswagen,Polo,1,0,0,6990,60.0,2016,VolkswagenPolo
48800,Opel,Corsa,1,0,0,6990,69.0,2016,OpelCorsa
162609,Renault,Megane,0,0,0,6998,110.0,2016,RenaultMegane
76500,Opel,Corsa,1,0,0,6999,69.0,2016,OpelCorsa
69000,Opel,Corsa,1,0,0,6999,90.0,2016,OpelCorsa
45281,Ford,Fiesta,1,0,0,7000,60.0,2016,FordFiesta
56500,Opel,Insignia,0,1,0,24440,170.0,2017,OpelInsignia
74974,Volkswagen,Tiguan,1,1,0,24475,179.0,2017,VolkswagenTiguan
37550,Ford,Kuga,1,1,0,24990,242.0,2017,FordKuga
39712,Ford,Kuga,0,1,0,23990,179.0,2018,FordKuga
27653,Volkswagen,Tiguan,0,1,0,24670,150.0,2018,VolkswagenTiguan
129358,Skoda,Kodiaq,0,0,0,24785,150.0,2018,SkodaKodiaq
65000,Skoda,Octavia,0,1,0,25550,184.0,2018,SkodaOctavia
58857,Volkswagen,Tiguan,0,1,0,26870,150.0,2018,VolkswagenTiguan
7146,Volkswagen,Touareg,0,1,0,77960,421.0,2019,VolkswagenTouareg
50400,Skoda,Fabia,1,0,0,9330,75.0,2019,SkodaFabia
9900,Opel,Corsa,1,0,2,13790,75.0,2019,OpelCorsa
8740,Ford,Kuga,0,0,2,25750,150.0,2020,FordKuga
8990,Ford,Focus,0,1,2,25950,150.0,2020,FordFocus
23000,Ford,Mondeo,0,0,1,25950,150.0,2020,FordMondeo
8200,Ford,Puma,1,1,0,25980,125.0,2020,FordPuma
13256,Ford,Kuga,1,0,0,26190,150.0,2020,FordKuga
4000,Ford,Kuga,1,0,1,26250,150.0,2020,FordKuga
8815,Ford,Focus,0,1,2,26350,150.0,2020,FordFocus
7703,Volkswagen,Tiguan,1,0,2,26475,131.0,2020,VolkswagenTiguan
22132,Ford,Mondeo,0,1,2,26650,150.0,2020,FordMondeo
20,Ford,Focus,1,1,3,23990,150.0,2021,FordFocus
20,Ford,Focus,1,1,3,23990,150.0,2021,FordFocus
20,Ford,Focus,1,1,3,26790,182.0,2021,FordFocus
20,Ford,Focus,1,1,3,26990,182.0,2021,FordFocus
20,Ford,Focus,1,1,3,26990,182.0,2021,FordFocus
2900,Opel,Mokka,1,1,1,27450,131.0,2021,OpelMokka
2000,Ford,Puma,1,0,1,27890,200.0,2021,FordPuma
20,Ford,Kuga,1,0,3,27990,150.0,2021,FordKuga
161673,Ford,Transit,0,0,0,4950,116.0,2011,FordTransit
104797,Opel,Corsa,1,0,0,4980,69.0,2011,OpelCorsa
130000,Opel,Corsa,1,0,0,4980,87.0,2011,OpelCorsa
112173,Opel,Astra,1,0,0,4990,116.0,2011,OpelAstra
55600,Opel,Corsa,1,0,0,4990,69.0,2011,OpelCorsa
162507,Skoda,Fabia,1,0,0,4999,86.0,2011,SkodaFabia
100900,Opel,Corsa,1,0,0,4999,101.0,2011,OpelCorsa
89000,Opel,Corsa,1,0,0,5490,86.0,2012,OpelCorsa
241655,Skoda,Octavia,0,0,0,5490,140.0,2012,SkodaOctavia
116000,Opel,Astra,1,0,0,5499,140.0,2012,OpelAstra
130000,Volkswagen,Polo,1,0,0,5499,60.0,2012,VolkswagenPolo
68000,Opel,Astra,1,0,0,5499,120.0,2012,OpelAstra
221190,Skoda,Octavia,0,1,0,5500,140.0,2012,SkodaOctavia
125000,Opel,Astra,1,0,0,5500,87.0,2012,OpelAstra
155500,Opel,Astra,0,0,0,5500,95.0,2012,OpelAstra
91025,Ford,B-Max,1,0,0,5600,90.0,2012,FordB-Max
115000,Volkswagen,Polo,1,0,0,5600,60.0,2012,VolkswagenPolo
62000,Volkswagen,up!,1,0,0,5600,75.0,2012,Volkswagenup!
169750,Opel,Zafira,1,0,0,5600,150.0,2012,OpelZafira
71113,Opel,Corsa,1,0,0,5666,113.57059679767103,2012,OpelCorsa
166294,Opel,Insignia,0,0,0,6200,131.0,2013,OpelInsignia
72109,Ford,Fiesta,1,0,0,6222,122.98918918918919,2013,FordFiesta
152600,Opel,Insignia,0,0,0,6250,131.0,2013,OpelInsignia
57200,Opel,Corsa,1,0,0,6250,69.0,2013,OpelCorsa
165200,Ford,Focus,1,0,0,6290,150.0,2013,FordFocus
138938,Volkswagen,Polo,0,0,0,6299,75.0,2013,VolkswagenPolo
63000,Volkswagen,up!,1,0,0,6300,75.0,2013,Volkswagenup!
31000,Volkswagen,up!,1,1,0,6390,60.0,2013,Volkswagenup!
65022,Opel,Meriva,1,0,0,6390,101.0,2013,OpelMeriva
103000,Opel,Astra,1,0,0,6400,140.0,2013,OpelAstra
174181,Renault,Megane,0,0,0,6400,131.0,2013,RenaultMegane
91240,Skoda,Rapid/Spaceback,1,0,0,6400,86.0,2013,SkodaRapid/Spaceback
107900,Opel,Corsa,1,0,0,6400,101.0,2013,OpelCorsa
89278,Ford,Focus,1,0,0,6790,101.0,2014,FordFocus
86000,Opel,Adam,1,0,0,6798,87.0,2014,OpelAdam
34400,Volkswagen,up!,1,0,0,6800,60.0,2014,Volkswagenup!
41231,Volkswagen,up!,1,0,0,6850,60.0,2014,Volkswagenup!
102250,Ford,Fiesta,0,0,0,6850,75.0,2014,FordFiesta
70000,Opel,Adam,1,0,0,6850,69.0,2014,OpelAdam
56305,Ford,Fiesta,1,0,0,6899,60.0,2014,FordFiesta
64800,Renault,Clio,1,0,0,6900,90.0,2014,RenaultClio
66950,Ford,Fiesta,1,0,0,6925,80.0,2014,FordFiesta
18966,Renault,Twingo,1,0,0,7280,71.0,2015,RenaultTwingo
114850,Skoda,Fabia,1,0,0,7280,75.0,2015,SkodaFabia
88500,Opel,Corsa,1,0,0,7300,101.0,2015,OpelCorsa
71000,Ford,Focus,1,0,0,7300,101.0,2015,FordFocus
68000,Opel,Corsa,1,0,0,7350,69.0,2015,OpelCorsa
155291,Ford,Focus,0,0,0,7350,105.0,2015,FordFocus
111000,Opel,Astra,0,0,0,7390,95.0,2015,OpelAstra
94800,Volkswagen,Polo,1,0,0,7390,60.0,2015,VolkswagenPolo
269000,Volkswagen,Caddy,0,0,0,7400,102.0,2015,VolkswagenCaddy
115000,Ford,C-Max,1,0,0,7400,125.0,2015,FordC-Max
109000,Ford,C-Max,0,0,0,7400,116.0,2015,FordC-Max
58000,Volkswagen,Polo,1,0,0,7490,60.0,2015,VolkswagenPolo
180000,Ford,Focus,0,0,0,6900,95.0,2016,FordFocus
39577,Volkswagen,up!,1,0,0,6922,60.0,2016,Volkswagenup!
44605,Volkswagen,up!,1,0,0,6955,60.0,2016,Volkswagenup!
41000,Renault,Clio,1,0,0,6990,73.0,2016,RenaultClio
154869,Ford,Focus,0,1,0,6990,150.0,2016,FordFocus
56000,Volkswagen,up!,1,0,0,6990,75.0,2016,Volkswagenup!
45000,Volkswagen,up!,1,0,0,6990,60.0,2016,Volkswagenup!
21900,Skoda,Citigo,1,0,0,6990,60.0,2016,SkodaCitigo
123271,Ford,Fiesta,0,0,0,6990,75.0,2016,FordFiesta
79206,Opel,Corsa,1,0,0,6990,90.0,2016,OpelCorsa
30253,Volkswagen,Tiguan,1,0,0,21955,150.0,2017,VolkswagenTiguan
73093,Volkswagen,Golf Variant,0,1,0,22549,184.0,2017,VolkswagenGolf Variant
81971,Volkswagen,Golf,0,1,0,22755,184.0,2017,VolkswagenGolf
35324,Volkswagen,Passat Variant,1,1,0,22955,150.0,2017,VolkswagenPassat Variant
18600,Volkswagen,Golf,1,1,0,23489,150.0,2017,VolkswagenGolf
44962,Volkswagen,Tiguan,1,0,0,23666,150.0,2017,VolkswagenTiguan
43028,Volkswagen,Tiguan,1,1,0,24888,150.0,2017,VolkswagenTiguan
58052,Skoda,Kodiaq,0,1,0,25470,190.0,2017,SkodaKodiaq
38000,Ford,Focus,1,0,0,14550,125.0,2018,FordFocus
48552,Volkswagen,Golf,0,0,0,14777,116.0,2018,VolkswagenGolf
8270,Volkswagen,Golf,1,0,0,14944,86.0,2018,VolkswagenGolf
62080,Skoda,Octavia,0,0,0,15970,150.0,2018,SkodaOctavia
57337,Skoda,Octavia,0,0,0,15970,150.0,2018,SkodaOctavia
22173,Volkswagen,Polo,0,0,0,12444,80.0,2019,VolkswagenPolo
